ix,iy,xmin,xmax,ymin,ymax,count,x_center,y_center
13,2,11.560018333333334,12.056446666666668,35.90978666666666,36.36118,0,11.8082325,36.135483333333326
14,2,12.056446666666668,12.552875,35.90978666666666,36.36118,4,12.304660833333333,36.135483333333326
15,2,12.552875,13.049303333333334,35.90978666666666,36.36118,24,12.801089166666667,36.135483333333326
16,2,13.049303333333334,13.545731666666669,35.90978666666666,36.36118,7,13.297517500000001,36.135483333333326
17,2,13.545731666666669,14.042160000000003,35.90978666666666,36.36118,4,13.793945833333336,36.135483333333326
18,2,14.042160000000003,14.538588333333333,35.90978666666666,36.36118,6,14.290374166666668,36.135483333333326
19,2,14.538588333333333,15.035016666666667,35.90978666666666,36.36118,3,14.7868025,36.135483333333326
20,2,15.035016666666667,15.531445000000001,35.90978666666666,36.36118,8,15.283230833333334,36.135483333333326
21,2,15.531445000000001,16.027873333333336,35.90978666666666,36.36118,1,15.779659166666669,36.135483333333326
22,2,16.027873333333336,16.52430166666667,35.90978666666666,36.36118,2,16.276087500000003,36.135483333333326
23,2,16.52430166666667,17.02073,35.90978666666666,36.36118,3,16.772515833333337,36.135483333333326
24,2,17.02073,17.517158333333334,35.90978666666666,36.36118,1,17.268944166666667,36.135483333333326
25,2,17.517158333333334,18.01358666666667,35.90978666666666,36.36118,0,17.7653725,36.135483333333326
26,2,18.01358666666667,18.510015000000003,35.90978666666666,36.36118,0,18.261800833333336,36.135483333333326
27,2,18.510015000000003,19.006443333333337,35.90978666666666,36.36118,2,18.75822916666667,36.135483333333326
28,2,19.006443333333337,19.502871666666667,35.90978666666666,36.36118,1,19.2546575,36.135483333333326
29,2,19.502871666666667,19.9993,35.90978666666666,36.36118,0,19.751085833333335,36.135483333333326
0,3,5.10645,5.602878333333333,36.36118,36.81257333333333,1,5.354664166666666,36.58687666666667
1,3,5.602878333333333,6.099306666666666,36.36118,36.81257333333333,0,5.8510925,36.58687666666667
2,3,6.099306666666666,6.5957349999999995,36.36118,36.81257333333333,2,6.347520833333332,36.58687666666667
3,3,6.5957349999999995,7.092163333333334,36.36118,36.81257333333333,1,6.8439491666666665,36.58687666666667
4,3,7.092163333333334,7.588591666666667,36.36118,36.81257333333333,1,7.340377500000001,36.58687666666667
5,3,7.588591666666667,8.08502,36.36118,36.81257333333333,0,7.836805833333333,36.58687666666667
6,3,8.08502,8.581448333333334,36.36118,36.81257333333333,0,8.333234166666667,36.58687666666667
7,3,8.581448333333334,9.077876666666667,36.36118,36.81257333333333,0,8.829662500000001,36.58687666666667
8,3,9.077876666666667,9.574305,36.36118,36.81257333333333,0,9.326090833333334,36.58687666666667
